quantity,product,batch_id,timestamp,stream,shift,row_sequence
250.23,product_A,batch_09,2026-07-18T12:33:00Z,stream_1,night,754
250.19,product_A,batch_09,2026-07-18T12:34:00Z,stream_2,day,755
250.30,product_A,batch_09,2026-07-18T12:35:00Z,stream_2,night,756
250.16,product_B,batch_09,2026-07-18T12:36:00Z,stream_1,day,757
250.31,product_B,batch_09,2026-07-18T12:37:00Z,stream_1,night,758
250.27,product_B,batch_09,2026-07-18T12:38:00Z,stream_2,day,759
250.37,product_B,batch_09,2026-07-18T12:39:00Z,stream_2,night,760
250.14,product_A,batch_09,2026-07-18T12:40:00Z,stream_1,day,761
250.25,product_A,batch_09,2026-07-18T12:41:00Z,stream_1,night,762
250.14,product_A,batch_09,2026-07-18T12:42:00Z,stream_2,day,763
250.29,product_A,batch_09,2026-07-18T12:43:00Z,stream_2,night,764
250.20,product_B,batch_09,2026-07-18T12:44:00Z,stream_1,day,765
250.32,product_B,batch_09,2026-07-18T12:45:00Z,stream_1,night,766
250.26,product_B,batch_09,2026-07-18T12:46:00Z,stream_2,day,767
250.39,product_B,batch_09,2026-07-18T12:47:00Z,stream_2,night,768
250.12,product_A,batch_09,2026-07-18T12:48:00Z,stream_1,day,769
250.24,product_A,batch_09,2026-07-18T12:49:00Z,stream_1,night,770
250.19,product_A,batch_09,2026-07-18T12:50:00Z,stream_2,day,771
250.31,product_A,batch_09,2026-07-18T12:51:00Z,stream_2,night,772
250.20,product_B,batch_09,2026-07-18T12:52:00Z,stream_1,day,773
250.33,product_B,batch_09,2026-07-18T12:53:00Z,stream_1,night,774
250.26,product_B,batch_09,2026-07-18T12:54:00Z,stream_2,day,775
250.37,product_B,batch_09,2026-07-18T12:55:00Z,stream_2,night,776
250.10,product_A,batch_09,2026-07-18T12:56:00Z,stream_1,day,777
250.23,product_A,batch_09,2026-07-18T12:57:00Z,stream_1,night,778
250.18,product_A,batch_09,2026-07-18T12:58:00Z,stream_2,day,779
250.31,product_A,batch_09,2026-07-18T12:59:00Z,stream_2,night,780
250.17,product_B,batch_09,2026-07-18T13:00:00Z,stream_1,day,781
250.31,product_B,batch_09,2026-07-18T13:01:00Z,stream_1,night,782
250.25,product_B,batch_09,2026-07-18T13:02:00Z,stream_2,day,783
250.37,product_B,batch_09,2026-07-18T13:03:00Z,stream_2,night,784
250.12,product_A,batch_09,2026-07-18T13:04:00Z,stream_1,day,785
250.24,product_A,batch_09,2026-07-18T13:05:00Z,stream_1,night,786
250.18,product_A,batch_09,2026-07-18T13:06:00Z,stream_2,day,787
250.30,product_A,batch_09,2026-07-18T13:07:00Z,stream_2,night,788
250.20,product_B,batch_09,2026-07-18T13:08:00Z,stream_1,day,789
250.31,product_B,batch_09,2026-07-18T13:09:00Z,stream_1,night,790
250.26,product_B,batch_09,2026-07-18T13:10:00Z,stream_2,day,791
250.39,product_B,batch_09,2026-07-18T13:11:00Z,stream_2,night,792
250.12,product_A,batch_10,2026-07-18T13:12:00Z,stream_1,day,793
250.23,product_A,batch_10,2026-07-18T13:13:00Z,stream_1,night,794
250.19,product_A,batch_10,2026-07-18T13:14:00Z,stream_2,day,795
250.34,product_A,batch_10,2026-07-18T13:15:00Z,stream_2,night,796
250.19,product_B,batch_10,2026-07-18T13:16:00Z,stream_1,day,797
250.34,product_B,batch_10,2026-07-18T13:17:00Z,stream_1,night,798
250.28,product_B,batch_10,2026-07-18T13:18:00Z,stream_2,day,799
250.39,product_B,batch_10,2026-07-18T13:19:00Z,stream_2,night,800
250.15,product_A,batch_10,2026-07-18T13:20:00Z,stream_1,day,801
250.24,product_A,batch_10,2026-07-18T13:21:00Z,stream_1,night,802
250.18,product_A,batch_10,2026-07-18T13:22:00Z,stream_2,day,803
250.29,product_A,batch_10,2026-07-18T13:23:00Z,stream_2,night,804
250.22,product_B,batch_10,2026-07-18T13:24:00Z,stream_1,day,805
250.31,product_B,batch_10,2026-07-18T13:25:00Z,stream_1,night,806
250.27,product_B,batch_10,2026-07-18T13:26:00Z,stream_2,day,807
250.38,product_B,batch_10,2026-07-18T13:27:00Z,stream_2,night,808
250.12,product_A,batch_10,2026-07-18T13:28:00Z,stream_1,day,809
250.23,product_A,batch_10,2026-07-18T13:29:00Z,stream_1,night,810
250.16,product_A,batch_10,2026-07-18T13:30:00Z,stream_2,day,811
250.31,product_A,batch_10,2026-07-18T13:31:00Z,stream_2,night,812
250.20,product_B,batch_10,2026-07-18T13:32:00Z,stream_1,day,813
250.31,product_B,batch_10,2026-07-18T13:33:00Z,stream_1,night,814
250.27,product_B,batch_10,2026-07-18T13:34:00Z,stream_2,day,815
250.37,product_B,batch_10,2026-07-18T13:35:00Z,stream_2,night,816
250.12,product_A,batch_10,2026-07-18T13:36:00Z,stream_1,day,817
250.25,product_A,batch_10,2026-07-18T13:37:00Z,stream_1,night,818
250.18,product_A,batch_10,2026-07-18T13:38:00Z,stream_2,day,819
250.31,product_A,batch_10,2026-07-18T13:39:00Z,stream_2,night,820
250.21,product_B,batch_10,2026-07-18T13:40:00Z,stream_1,day,821
250.33,product_B,batch_10,2026-07-18T13:41:00Z,stream_1,night,822
250.25,product_B,batch_10,2026-07-18T13:42:00Z,stream_2,day,823
250.39,product_B,batch_10,2026-07-18T13:43:00Z,stream_2,night,824
250.11,product_A,batch_10,2026-07-18T13:44:00Z,stream_1,day,825
250.24,product_A,batch_10,2026-07-18T13:45:00Z,stream_1,night,826
250.17,product_A,batch_10,2026-07-18T13:46:00Z,stream_2,day,827
250.31,product_A,batch_10,2026-07-18T13:47:00Z,stream_2,night,828
250.22,product_B,batch_10,2026-07-18T13:48:00Z,stream_1,day,829
250.30,product_B,batch_10,2026-07-18T13:49:00Z,stream_1,night,830
250.24,product_B,batch_10,2026-07-18T13:50:00Z,stream_2,day,831
250.39,product_B,batch_10,2026-07-18T13:51:00Z,stream_2,night,832
250.13,product_A,batch_10,2026-07-18T13:52:00Z,stream_1,day,833
250.22,product_A,batch_10,2026-07-18T13:53:00Z,stream_1,night,834
250.17,product_A,batch_10,2026-07-18T13:54:00Z,stream_2,day,835
250.34,product_A,batch_10,2026-07-18T13:55:00Z,stream_2,night,836
250.20,product_B,batch_10,2026-07-18T13:56:00Z,stream_1,day,837
250.32,product_B,batch_10,2026-07-18T13:57:00Z,stream_1,night,838
250.25,product_B,batch_10,2026-07-18T13:58:00Z,stream_2,day,839
250.39,product_B,batch_10,2026-07-18T13:59:00Z,stream_2,night,840
250.11,product_A,batch_10,2026-07-18T14:00:00Z,stream_1,day,841
250.23,product_A,batch_10,2026-07-18T14:01:00Z,stream_1,night,842
250.19,product_A,batch_10,2026-07-18T14:02:00Z,stream_2,day,843
250.30,product_A,batch_10,2026-07-18T14:03:00Z,stream_2,night,844
250.16,product_B,batch_10,2026-07-18T14:04:00Z,stream_1,day,845
250.31,product_B,batch_10,2026-07-18T14:05:00Z,stream_1,night,846
250.27,product_B,batch_10,2026-07-18T14:06:00Z,stream_2,day,847
250.37,product_B,batch_10,2026-07-18T14:07:00Z,stream_2,night,848
250.14,product_A,batch_10,2026-07-18T14:08:00Z,stream_1,day,849
250.25,product_A,batch_10,2026-07-18T14:09:00Z,stream_1,night,850
250.14,product_A,batch_10,2026-07-18T14:10:00Z,stream_2,day,851
250.29,product_A,batch_10,2026-07-18T14:11:00Z,stream_2,night,852
250.20,product_B,batch_10,2026-07-18T14:12:00Z,stream_1,day,853
250.32,product_B,batch_10,2026-07-18T14:13:00Z,stream_1,night,854
250.26,product_B,batch_10,2026-07-18T14:14:00Z,stream_2,day,855
250.39,product_B,batch_10,2026-07-18T14:15:00Z,stream_2,night,856
250.12,product_A,batch_10,2026-07-18T14:16:00Z,stream_1,day,857
250.24,product_A,batch_10,2026-07-18T14:17:00Z,stream_1,night,858
250.19,product_A,batch_10,2026-07-18T14:18:00Z,stream_2,day,859
250.31,product_A,batch_10,2026-07-18T14:19:00Z,stream_2,night,860
250.20,product_B,batch_10,2026-07-18T14:20:00Z,stream_1,day,861
250.33,product_B,batch_10,2026-07-18T14:21:00Z,stream_1,night,862
250.26,product_B,batch_10,2026-07-18T14:22:00Z,stream_2,day,863
250.37,product_B,batch_10,2026-07-18T14:23:00Z,stream_2,night,864
250.10,product_A,batch_10,2026-07-18T14:24:00Z,stream_1,day,865
250.23,product_A,batch_10,2026-07-18T14:25:00Z,stream_1,night,866
250.18,product_A,batch_10,2026-07-18T14:26:00Z,stream_2,day,867
250.31,product_A,batch_10,2026-07-18T14:27:00Z,stream_2,night,868
250.17,product_B,batch_10,2026-07-18T14:28:00Z,stream_1,day,869
250.31,product_B,batch_10,2026-07-18T14:29:00Z,stream_1,night,870
250.25,product_B,batch_10,2026-07-18T14:30:00Z,stream_2,day,871
250.37,product_B,batch_10,2026-07-18T14:31:00Z,stream_2,night,872
250.12,product_A,batch_10,2026-07-18T14:32:00Z,stream_1,day,873
250.24,product_A,batch_10,2026-07-18T14:33:00Z,stream_1,night,874
250.18,product_A,batch_10,2026-07-18T14:34:00Z,stream_2,day,875
250.30,product_A,batch_10,2026-07-18T14:35:00Z,stream_2,night,876
250.20,product_B,batch_10,2026-07-18T14:36:00Z,stream_1,day,877
250.31,product_B,batch_10,2026-07-18T14:37:00Z,stream_1,night,878
250.26,product_B,batch_10,2026-07-18T14:38:00Z,stream_2,day,879
250.39,product_B,batch_10,2026-07-18T14:39:00Z,stream_2,night,880
250.12,product_A,batch_11,2026-07-18T14:40:00Z,stream_1,day,881
250.23,product_A,batch_11,2026-07-18T14:41:00Z,stream_1,night,882
250.19,product_A,batch_11,2026-07-18T14:42:00Z,stream_2,day,883
250.34,product_A,batch_11,2026-07-18T14:43:00Z,stream_2,night,884
250.19,product_B,batch_11,2026-07-18T14:44:00Z,stream_1,day,885
250.34,product_B,batch_11,2026-07-18T14:45:00Z,stream_1,night,886
250.28,product_B,batch_11,2026-07-18T14:46:00Z,stream_2,day,887
250.39,product_B,batch_11,2026-07-18T14:47:00Z,stream_2,night,888
250.15,product_A,batch_11,2026-07-18T14:48:00Z,stream_1,day,889
250.24,product_A,batch_11,2026-07-18T14:49:00Z,stream_1,night,890
250.18,product_A,batch_11,2026-07-18T14:50:00Z,stream_2,day,891
250.29,product_A,batch_11,2026-07-18T14:51:00Z,stream_2,night,892
250.22,product_B,batch_11,2026-07-18T14:52:00Z,stream_1,day,893
250.31,product_B,batch_11,2026-07-18T14:53:00Z,stream_1,night,894
250.27,product_B,batch_11,2026-07-18T14:54:00Z,stream_2,day,895
250.38,product_B,batch_11,2026-07-18T14:55:00Z,stream_2,night,896
250.12,product_A,batch_11,2026-07-18T14:56:00Z,stream_1,day,897
250.23,product_A,batch_11,2026-07-18T14:57:00Z,stream_1,night,898
250.16,product_A,batch_11,2026-07-18T14:58:00Z,stream_2,day,899
250.31,product_A,batch_11,2026-07-18T14:59:00Z,stream_2,night,900
250.20,product_B,batch_11,2026-07-18T15:00:00Z,stream_1,day,901
250.31,product_B,batch_11,2026-07-18T15:01:00Z,stream_1,night,902
250.27,product_B,batch_11,2026-07-18T15:02:00Z,stream_2,day,903
250.37,product_B,batch_11,2026-07-18T15:03:00Z,stream_2,night,904
250.12,product_A,batch_11,2026-07-18T15:04:00Z,stream_1,day,905
250.25,product_A,batch_11,2026-07-18T15:05:00Z,stream_1,night,906
250.18,product_A,batch_11,2026-07-18T15:06:00Z,stream_2,day,907
250.31,product_A,batch_11,2026-07-18T15:07:00Z,stream_2,night,908
250.21,product_B,batch_11,2026-07-18T15:08:00Z,stream_1,day,909
250.33,product_B,batch_11,2026-07-18T15:09:00Z,stream_1,night,910
250.25,product_B,batch_11,2026-07-18T15:10:00Z,stream_2,day,911
250.39,product_B,batch_11,2026-07-18T15:11:00Z,stream_2,night,912
250.11,product_A,batch_11,2026-07-18T15:12:00Z,stream_1,day,913
250.24,product_A,batch_11,2026-07-18T15:13:00Z,stream_1,night,914
250.17,product_A,batch_11,2026-07-18T15:14:00Z,stream_2,day,915
250.31,product_A,batch_11,2026-07-18T15:15:00Z,stream_2,night,916
250.22,product_B,batch_11,2026-07-18T15:16:00Z,stream_1,day,917
250.30,product_B,batch_11,2026-07-18T15:17:00Z,stream_1,night,918
250.24,product_B,batch_11,2026-07-18T15:18:00Z,stream_2,day,919
250.39,product_B,batch_11,2026-07-18T15:19:00Z,stream_2,night,920
250.13,product_A,batch_11,2026-07-18T15:20:00Z,stream_1,day,921
250.22,product_A,batch_11,2026-07-18T15:21:00Z,stream_1,night,922
250.17,product_A,batch_11,2026-07-18T15:22:00Z,stream_2,day,923
250.34,product_A,batch_11,2026-07-18T15:23:00Z,stream_2,night,924
250.20,product_B,batch_11,2026-07-18T15:24:00Z,stream_1,day,925
250.32,product_B,batch_11,2026-07-18T15:25:00Z,stream_1,night,926
250.25,product_B,batch_11,2026-07-18T15:26:00Z,stream_2,day,927
250.39,product_B,batch_11,2026-07-18T15:27:00Z,stream_2,night,928
250.11,product_A,batch_11,2026-07-18T15:28:00Z,stream_1,day,929
250.23,product_A,batch_11,2026-07-18T15:29:00Z,stream_1,night,930
250.19,product_A,batch_11,2026-07-18T15:30:00Z,stream_2,day,931
250.30,product_A,batch_11,2026-07-18T15:31:00Z,stream_2,night,932
250.16,product_B,batch_11,2026-07-18T15:32:00Z,stream_1,day,933
250.31,product_B,batch_11,2026-07-18T15:33:00Z,stream_1,night,934
250.27,product_B,batch_11,2026-07-18T15:34:00Z,stream_2,day,935
250.37,product_B,batch_11,2026-07-18T15:35:00Z,stream_2,night,936
250.14,product_A,batch_11,2026-07-18T15:36:00Z,stream_1,day,937
250.25,product_A,batch_11,2026-07-18T15:37:00Z,stream_1,night,938
250.14,product_A,batch_11,2026-07-18T15:38:00Z,stream_2,day,939
250.29,product_A,batch_11,2026-07-18T15:39:00Z,stream_2,night,940
250.20,product_B,batch_11,2026-07-18T15:40:00Z,stream_1,day,941
250.32,product_B,batch_11,2026-07-18T15:41:00Z,stream_1,night,942
250.26,product_B,batch_11,2026-07-18T15:42:00Z,stream_2,day,943
250.39,product_B,batch_11,2026-07-18T15:43:00Z,stream_2,night,944
250.12,product_A,batch_11,2026-07-18T15:44:00Z,stream_1,day,945
250.24,product_A,batch_11,2026-07-18T15:45:00Z,stream_1,night,946
250.19,product_A,batch_11,2026-07-18T15:46:00Z,stream_2,day,947
250.31,product_A,batch_11,2026-07-18T15:47:00Z,stream_2,night,948
250.20,product_B,batch_11,2026-07-18T15:48:00Z,stream_1,day,949
250.33,product_B,batch_11,2026-07-18T15:49:00Z,stream_1,night,950
250.26,product_B,batch_11,2026-07-18T15:50:00Z,stream_2,day,951
250.37,product_B,batch_11,2026-07-18T15:51:00Z,stream_2,night,952
250.10,product_A,batch_11,2026-07-18T15:52:00Z,stream_1,day,953
250.23,product_A,batch_11,2026-07-18T15:53:00Z,stream_1,night,954
250.18,product_A,batch_11,2026-07-18T15:54:00Z,stream_2,day,955
250.31,product_A,batch_11,2026-07-18T15:55:00Z,stream_2,night,956
250.17,product_B,batch_11,2026-07-18T15:56:00Z,stream_1,day,957
250.31,product_B,batch_11,2026-07-18T15:57:00Z,stream_1,night,958
250.25,product_B,batch_11,2026-07-18T15:58:00Z,stream_2,day,959
250.37,product_B,batch_11,2026-07-18T15:59:00Z,stream_2,night,960
250.12,product_A,batch_11,2026-07-18T16:00:00Z,stream_1,day,961
250.24,product_A,batch_11,2026-07-18T16:01:00Z,stream_1,night,962
250.18,product_A,batch_11,2026-07-18T16:02:00Z,stream_2,day,963
250.30,product_A,batch_11,2026-07-18T16:03:00Z,stream_2,night,964
250.20,product_B,batch_11,2026-07-18T16:04:00Z,stream_1,day,965
250.31,product_B,batch_11,2026-07-18T16:05:00Z,stream_1,night,966
250.26,product_B,batch_11,2026-07-18T16:06:00Z,stream_2,day,967
250.39,product_B,batch_11,2026-07-18T16:07:00Z,stream_2,night,968
250.12,product_A,batch_12,2026-07-18T16:08:00Z,stream_1,day,969
250.23,product_A,batch_12,2026-07-18T16:09:00Z,stream_1,night,970
250.19,product_A,batch_12,2026-07-18T16:10:00Z,stream_2,day,971
250.34,product_A,batch_12,2026-07-18T16:11:00Z,stream_2,night,972
250.19,product_B,batch_12,2026-07-18T16:12:00Z,stream_1,day,973
250.34,product_B,batch_12,2026-07-18T16:13:00Z,stream_1,night,974
250.28,product_B,batch_12,2026-07-18T16:14:00Z,stream_2,day,975
250.39,product_B,batch_12,2026-07-18T16:15:00Z,stream_2,night,976
250.15,product_A,batch_12,2026-07-18T16:16:00Z,stream_1,day,977
250.24,product_A,batch_12,2026-07-18T16:17:00Z,stream_1,night,978
250.18,product_A,batch_12,2026-07-18T16:18:00Z,stream_2,day,979
250.29,product_A,batch_12,2026-07-18T16:19:00Z,stream_2,night,980
250.22,product_B,batch_12,2026-07-18T16:20:00Z,stream_1,day,981
250.31,product_B,batch_12,2026-07-18T16:21:00Z,stream_1,night,982
250.27,product_B,batch_12,2026-07-18T16:22:00Z,stream_2,day,983
250.38,product_B,batch_12,2026-07-18T16:23:00Z,stream_2,night,984
250.12,product_A,batch_12,2026-07-18T16:24:00Z,stream_1,day,985
250.23,product_A,batch_12,2026-07-18T16:25:00Z,stream_1,night,986
250.16,product_A,batch_12,2026-07-18T16:26:00Z,stream_2,day,987
250.31,product_A,batch_12,2026-07-18T16:27:00Z,stream_2,night,988
250.20,product_B,batch_12,2026-07-18T16:28:00Z,stream_1,day,989
250.31,product_B,batch_12,2026-07-18T16:29:00Z,stream_1,night,990
250.27,product_B,batch_12,2026-07-18T16:30:00Z,stream_2,day,991
250.37,product_B,batch_12,2026-07-18T16:31:00Z,stream_2,night,992
250.12,product_A,batch_12,2026-07-18T16:32:00Z,stream_1,day,993
250.25,product_A,batch_12,2026-07-18T16:33:00Z,stream_1,night,994
250.18,product_A,batch_12,2026-07-18T16:34:00Z,stream_2,day,995
250.31,product_A,batch_12,2026-07-18T16:35:00Z,stream_2,night,996
250.21,product_B,batch_12,2026-07-18T16:36:00Z,stream_1,day,997
250.33,product_B,batch_12,2026-07-18T16:37:00Z,stream_1,night,998
250.25,product_B,batch_12,2026-07-18T16:38:00Z,stream_2,day,999
250.39,product_B,batch_12,2026-07-18T16:39:00Z,stream_2,night,1000
250.11,product_A,batch_12,2026-07-18T16:40:00Z,stream_1,day,1001
250.24,product_A,batch_12,2026-07-18T16:41:00Z,stream_1,night,1002
250.17,product_A,batch_12,2026-07-18T16:42:00Z,stream_2,day,1003
250.31,product_A,batch_12,2026-07-18T16:43:00Z,stream_2,night,1004
250.22,product_B,batch_12,2026-07-18T16:44:00Z,stream_1,day,1005
250.30,product_B,batch_12,2026-07-18T16:45:00Z,stream_1,night,1006
250.24,product_B,batch_12,2026-07-18T16:46:00Z,stream_2,day,1007
250.39,product_B,batch_12,2026-07-18T16:47:00Z,stream_2,night,1008
250.13,product_A,batch_12,2026-07-18T16:48:00Z,stream_1,day,1009
250.22,product_A,batch_12,2026-07-18T16:49:00Z,stream_1,night,1010
250.17,product_A,batch_12,2026-07-18T16:50:00Z,stream_2,day,1011
250.34,product_A,batch_12,2026-07-18T16:51:00Z,stream_2,night,1012
250.20,product_B,batch_12,2026-07-18T16:52:00Z,stream_1,day,1013
250.32,product_B,batch_12,2026-07-18T16:53:00Z,stream_1,night,1014
250.25,product_B,batch_12,2026-07-18T16:54:00Z,stream_2,day,1015
250.39,product_B,batch_12,2026-07-18T16:55:00Z,stream_2,night,1016
250.11,product_A,batch_12,2026-07-18T16:56:00Z,stream_1,day,1017
250.23,product_A,batch_12,2026-07-18T16:57:00Z,stream_1,night,1018
250.19,product_A,batch_12,2026-07-18T16:58:00Z,stream_2,day,1019
250.30,product_A,batch_12,2026-07-18T16:59:00Z,stream_2,night,1020
250.16,product_B,batch_12,2026-07-18T17:00:00Z,stream_1,day,1021
250.31,product_B,batch_12,2026-07-18T17:01:00Z,stream_1,night,1022
250.27,product_B,batch_12,2026-07-18T17:02:00Z,stream_2,day,1023
250.37,product_B,batch_12,2026-07-18T17:03:00Z,stream_2,night,1024
250.14,product_A,batch_12,2026-07-18T17:04:00Z,stream_1,day,1025
250.25,product_A,batch_12,2026-07-18T17:05:00Z,stream_1,night,1026
250.14,product_A,batch_12,2026-07-18T17:06:00Z,stream_2,day,1027
250.29,product_A,batch_12,2026-07-18T17:07:00Z,stream_2,night,1028
250.20,product_B,batch_12,2026-07-18T17:08:00Z,stream_1,day,1029
250.32,product_B,batch_12,2026-07-18T17:09:00Z,stream_1,night,1030
250.26,product_B,batch_12,2026-07-18T17:10:00Z,stream_2,day,1031
250.39,product_B,batch_12,2026-07-18T17:11:00Z,stream_2,night,1032
250.12,product_A,batch_12,2026-07-18T17:12:00Z,stream_1,day,1033
250.24,product_A,batch_12,2026-07-18T17:13:00Z,stream_1,night,1034
250.19,product_A,batch_12,2026-07-18T17:14:00Z,stream_2,day,1035
250.31,product_A,batch_12,2026-07-18T17:15:00Z,stream_2,night,1036
250.20,product_B,batch_12,2026-07-18T17:16:00Z,stream_1,day,1037
250.33,product_B,batch_12,2026-07-18T17:17:00Z,stream_1,night,1038
250.26,product_B,batch_12,2026-07-18T17:18:00Z,stream_2,day,1039
250.37,product_B,batch_12,2026-07-18T17:19:00Z,stream_2,night,1040
250.10,product_A,batch_12,2026-07-18T17:20:00Z,stream_1,day,1041
250.23,product_A,batch_12,2026-07-18T17:21:00Z,stream_1,night,1042
250.18,product_A,batch_12,2026-07-18T17:22:00Z,stream_2,day,1043
250.31,product_A,batch_12,2026-07-18T17:23:00Z,stream_2,night,1044
250.17,product_B,batch_12,2026-07-18T17:24:00Z,stream_1,day,1045
250.31,product_B,batch_12,2026-07-18T17:25:00Z,stream_1,night,1046
250.25,product_B,batch_12,2026-07-18T17:26:00Z,stream_2,day,1047
250.37,product_B,batch_12,2026-07-18T17:27:00Z,stream_2,night,1048
250.12,product_A,batch_12,2026-07-18T17:28:00Z,stream_1,day,1049
250.24,product_A,batch_12,2026-07-18T17:29:00Z,stream_1,night,1050
250.18,product_A,batch_12,2026-07-18T17:30:00Z,stream_2,day,1051
250.30,product_A,batch_12,2026-07-18T17:31:00Z,stream_2,night,1052
250.20,product_B,batch_12,2026-07-18T17:32:00Z,stream_1,day,1053
250.31,product_B,batch_12,2026-07-18T17:33:00Z,stream_1,night,1054
250.26,product_B,batch_12,2026-07-18T17:34:00Z,stream_2,day,1055
250.39,product_B,batch_12,2026-07-18T17:35:00Z,stream_2,night,1056
